comment_id,platform,source_id,source_url,Name,Date,Likes,Comment,Comment URL,abuse_type,char_len,lang
C01229,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@ApuNipu_Aviary,2026-04-12 07:01:54,0,Is he the owner of “Yusuf Bekary”??,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgwafBAQgkRaPDaPeP14AaABAg,Abandonment,35,latin
C01230,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@MdSiddek-l6b,2026-04-12 07:01:54,0,ওনার পতি ন্যায় বিচার দাবি করছি,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=Ugz6vrDHlc6QfGSkcqF4AaABAg,Abandonment,30,bengali
C01231,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@Rowlines,2026-04-12 07:01:54,0,Amon Amar sosur er shateo amon hocche. Tar apon jonerai tar boro sotru,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgwzcjMIm1vG-Wz6f1Z4AaABAg,Abandonment,70,latin
C01232,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@Jahidulhasan-r7b,2026-04-12 07:01:54,0,এটাই কি তাহলে ভাইয়ের প্রতি ভাইয়ের ভালোবাসা বিশ্বাসের মর্যাদা থুতু নিক্ষেপ করি ওই সমস্ত ভাইদের মুখে,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=Ugy4XdZGOyqLYP4tNo94AaABAg,Abandonment,100,bengali
C01233,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@baeadin3760,2026-04-12 07:02:02,0,ভাই  আবার  শুরু  করেন  ফুট পাতে  থেকে  শুরু  করেন আপনি  পারবেন  উটে  দাড়ান  ঘুরে  দাড়ান,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgzkmxumVL4Ajk3KI8F4AaABAg,Abandonment,87,bengali
C01234,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@Abdulkuddus-i7y9u,2026-04-12 07:02:02,0,পৃথিবীতে মানুষের মন কঠিন হয়ে দারিয়েছে তাই কেয়ামত অনিবার্য হয়তো অচিরেই,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgwW9IVw7fmtBgLFVat4AaABAg,Abandonment,69,bengali
C01235,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@SawonBnl,2026-04-12 07:02:02,3,এর জন্য মা বাবারা দায়ী।ইসলাম শিখায় জার সম্পত্তি ইনকামের মালিক সে।কিন্তু তারাই শিখায় ভোগ করা।তাদের জন্য অনেক সন্তান ঠকেও কিছু  বলে না।।,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgxT0J9DfMLc92tI7fx4AaABAg,Abandonment,134,bengali
C01236,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@mdileas4200,2026-04-12 07:02:02,0,"এই পৃথিবীতে কেউ কারো নয়। আমরাই ভুল করি, পৃথিবীর মায়ায় ধোকা খায় আমরা। এই লোকটা ভাইয়ের কাছে ধোকা খেল বুঝলাম, কিন্তু তার নিজের সন্তানদের কথাই বা চিন্তা করা যাক। বাস্তবতা এটাই যে ইহকালের লোভ ছেড়ে পরকালের লোভ করাটাই আমাদের লক্ষ্য হওয়া উচিত।",https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgymNDrx73nUp-ps1PR4AaABAg,Abandonment,235,bengali
C01237,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@SalimMahamod-md1qn,2026-04-12 07:02:02,0,উনি তো সব তথ্য দিতে পারে। একজন আইনজীবী উনাকে আইনি সহযোগিতা দিলে হয়তো উনি উপকৃত হতে পারে।,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgyYv-491acbbeMWb3N4AaABAg,Abandonment,89,bengali
C01238,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@FatehaSikdar,2026-04-12 07:02:02,0,তাকে তার জাইগা বুঝিয়ে দেওয়া হক।,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgyqbM_GZIEXPc1f7el4AaABAg,Abandonment,31,bengali
C01239,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@JibonChowdhary-o7j8u,2026-04-12 07:02:02,0,কি হবে ছেলে মেয়ের জন্য এত কিছু করে,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgwklGObKtcCAPeBwbB4AaABAg,Abandonment,34,bengali
C01240,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@RygelMarketing,2026-04-12 07:02:02,0,ভাই বোন দুনিয়াতে আসে মানুষের পুক্কি মারার জন্য।,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgwKAZ-JiuN6okXP-L14AaABAg,Abandonment,47,bengali
C01241,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@BiplobDay-l9b,2026-04-12 07:02:02,0,এরকম আরো বহু গাদ্দার  ভাই য়ের  কারোণে  বড়ভাই কষ্ট পাচ্ছে,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=Ugyb6lVQhOzYSH9db_x4AaABAg,Abandonment,58,bengali
C01242,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@MDShorif-p7f,2026-04-12 07:02:02,1,ছি ছি এমন ভাইর  থাকার ছেয়ে না থাকা ভালো আর জে ছেলে এমন সময় বাবা কে ছেনে না  এমন ছেলে জম্ম দিয়ে ভুল করেছো ভাই এগুলা ছেলে না জানোয়ার,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=Ugws8g82SrLMPv0OvCV4AaABAg,Abandonment,130,bengali
C01243,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@kaziliaquat7108,2026-04-12 07:02:02,0,So sad 😮😢,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=Ugxx9gnk91yHba-taJR4AaABAg,Abandonment,9,latin
C01244,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@QABDULPEACE,2026-04-12 07:02:02,0,Need Government investigation.,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgzPb5xdcfyfZN15MV14AaABAg,Abandonment,30,latin
C01245,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@SahaliAhmed-q2p3o,2026-04-12 07:02:02,1,"মানুষ বড় বেইমান এবং নিজের কাছের মানুষেরা আরো বড় বেইমান 😭😭টাকা পয়সাও আপনার সাথে বেইমানি করবে, একমাত্র আল্লাহপাক আপন আমাদের, তাই আল্লাহর জিকির করেন এবং নবী সঃ দরুদপাঠ করেন, এতেই শান্তি নিহিত আছে, আর নিজের জন্য কিছু করার চেষ্টা করবেন, আলহামদুলিল্লাহ আমার কাছে চলার মতো সব কিছু আছে, একটা ছেলে ইন্জিনিয়ারিং পড়ছে শহরে বাড়ি আমার, তারপরও আপনার মতো সব কিছু ছেড়ে থাকতে মন চায় কেমন যেনো, কারন পরিবারের কথা ভাবতে গিয়ে আল্লাহ কে রাজি খুশি করতে পারিনাই 😭😭",https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgzxjTzcIIBFkoCNvpF4AaABAg,Abandonment,442,bengali
C01246,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@sanjoyroy7037,2026-04-12 07:02:02,0,দ্রুত আইনি ব্যবস্থা নেওয়ার জন্য প্রশাসনের প্রতি দাবি রইলো,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=Ugyj2Z3jVic8vecSVeZ4AaABAg,Abandonment,57,bengali
C01247,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@afsaruddin7252,2026-04-12 07:02:02,0,নিষ্ঠুর পৃথিবী,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgzZ82H8JUaNkbS9PHF4AaABAg,Abandonment,14,bengali
C01248,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@Coton-v2g,2026-04-12 07:02:02,0,আমার মেজো ভাইয়ের বৌ আর আমার সেজো ভাইয়ের অবৈধ শারিরিক সমর্পক আছে  তারা ২জনে মিলে আমার টাকা আর সম্পত্তি মেরে দিয়েছে,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgxWrKooO2m0Ok0e3vd4AaABAg,Abandonment,113,bengali
C01249,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@KFLPLASTIC,2026-04-12 07:02:02,0,আমার কাছে মনে হয় এর ভাইয়ের থেকে ছেলেরা অত্যন্ত অমানবিক,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgwU8BN_UL5ompj-9254AaABAg,Abandonment,56,bengali
C01250,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@seemiakter7757,2026-04-12 07:02:02,0,আমার বড় চাচা আমার দাদার বাড়ি আমার বাবার অংশ ইমোশনালী ব্লাক মেইল করে লিখে নেয়।,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgwIXKpWsemLFxNNmJx4AaABAg,Abandonment,77,bengali
C01251,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@oliullah5962,2026-04-12 07:02:06,0,Oni to ekhon sosto ace so onno kaj kre o cholte pare,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgzAdusodiJ6Dcct1kd4AaABAg,Abandonment,52,latin
C01252,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@NurulIslam-k5w6q,2026-04-12 07:02:06,0,পরবর্তী কি হবে তা জানাবেন,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgzEKMIvFuHEd6cckzJ4AaABAg,Abandonment,25,bengali
C01253,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@MsSopna-m4r,2026-04-12 07:02:06,0,আমি পোসাশন কে বলবো তার পাপো ধন সম্পদ ফিরেয়ে দেওয়া হোক,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=Ugzy7om3jaz8Dz50eF14AaABAg,Abandonment,55,bengali
C01254,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@AseyaBegum-k4i,2026-04-12 07:02:06,0,ইংলিশ মিডিয়ামে না পড়িয়ে যদি সাধারণ স্কুল অথবা মাদ্রাসায় পড়াতো তাহলে আজ এই পরিণতি দেখতে হতো না।,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=Ugypm2h4Ld_MgTfIaal4AaABAg,Abandonment,99,bengali
C01255,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@AlaminAlamin-b8b,2026-04-12 07:02:06,0,মালিক ভরশা,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=Ugwl0rVqpnj4jnbj5ZB4AaABAg,Abandonment,10,bengali
C01256,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@SujonMia-xi7pg,2026-04-12 07:02:06,0,তাকে আইনি সহায়তা দেওয়া হোক,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgxzCUP_6BdtZNcc89t4AaABAg,Abandonment,26,bengali
C01257,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@MdJahidkhan-b2y,2026-04-12 07:02:06,0,এটা সাভাবিক ভাই বেই মানি করে আমার নানার সব জমি তার মেজ ভাই বেই মানি করে নিয়ে গেছে,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgySIleML-fxGWixgxN4AaABAg,Abandonment,81,bengali
C01258,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@JohnJones-r1w,2026-04-12 07:02:06,0,"More likely your income was not Halal, no one can take your Halal income, it is protected by Allah, Allah is fair, you make your income halal, give zakat the right way and ask Allah to protect you, and inshallah you will be successful. Learn about Islam, we Muslim have a powerful guide, follow it blindly and Allah will provide, ask Allah for what you deserve, your need, not what you want, Allah will help the needy not the greedy, believe me when I say this, Allah loves us, and Allah wants to see us happy, I am a living proof. May Allah forgives us all.",https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgywqU7UZV6Ubc0Txr14AaABAg,Abandonment,558,latin
C01259,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@probashispain09,2026-04-12 07:02:06,0,মিউজিকের চো/দ/নে কথা গুলা শোনা যায় 😢,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgwpuduJwXx0kkMRbNp4AaABAg,Abandonment,36,bengali
C01260,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@shovonsheikh4535,2026-04-12 07:02:06,22,আল্লাহ চাইলে গরীব কে ধনী এবং ধনীকে গরিব করতে পারে।,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=Ugwu-6z9j_ien1d6jgV4AaABAg,Abandonment,50,bengali
C01261,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@hacinaakter1065,2026-04-12 07:02:06,6,যারা ভাই বোনকে ঠকায় এবং প্রতিবেশীর হক মারে যারা জুলুমকারী। তাদের বিচার শয়ন এই পৃথিবীতে তাদেরকে দেখায় এবং পরকালে আল্লাহর কাছে জবাব দিহি করতে হবে আল্লাহ তালা  তাদেরকে হেদায়েত দিক আমিন।,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=Ugxkcy3zuNJ1U75sH3p4AaABAg,Abandonment,186,bengali
C01262,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@JohnPrice-d9b,2026-04-12 07:02:06,0,Secular state no honesty,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgwdHLLBs20PgG6TJtd4AaABAg,Abandonment,24,latin
C01263,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@1XBet-g5k,2026-04-12 07:02:06,0,আমার ভাই ও এই রাকম আমাকে ধূকা দিয়ে ১৫ লাখ টাকা নিয়ে নেছে আমার ভাই এখন সেই টাকা দিয়ে খুব ভালো চলতেছে কিন্তু বেসি দিন চলতো পারবে নাএখন কার সোমাই ভাই ভাই বেই মানি করে বেসি,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgwletxaTr5GCgfhvxR4AaABAg,Abandonment,168,bengali
C01264,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@tajrulislam9659,2026-04-12 07:02:06,0,আল্লাহ ভরসা,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgzQ2o6rzmf6DK10Rp94AaABAg,Abandonment,11,bengali
C01265,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@MstRakha-l6m,2026-04-12 07:02:06,0,কেউ ওনাকে বৃদ্ধাশ্রমে দিয়ে আসেন,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgwzxM3h_PlUu5pWg0l4AaABAg,Abandonment,32,bengali
C01266,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@firojrahman472,2026-04-12 07:02:06,2,"এই বাস্তব ঘটনা থেকে সকলে শিক্ষা নেওয়া উচিত। সরকারী উদ্যোগে ঐ ভাই নামের জালিমকে আইনের আওতায় এনে এর সঠিক ফায়সালা করে দেয়া উচিত। নিজের স্ত্রী এব সন্তানদের কাছেও বাবা নামের সেই বটবৃক্ষ  আজ অবহেলিত, বোঝা হয়ে গেছে ওর অসুস্থতার কারণে। ধিক্কার জানাই এই সকল মানবতাহীন স্ত্রী  সন্তাদের ! এর ফল ঐ সকল অপরাধীদের ভোগ করতে হবে এবং এই দুনিয়াতেই আল্লাহ মানুষকে স্বচক্ষে দেখার ব‍্যবস্থা করে দেবেন -ঐ সকল কুলাঙ্গার দের করুণ পরিণতি । আল্লাহর লানত ঐ সকল নিঃস্বার্থ জুলুমবাজদের উপর ।",https://www.youtube.com/watch?v=hgggVNTFYx4&lc=Ugx_TLm_-DlXJKwY9ah4AaABAg,Abandonment,468,bengali
C01267,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@KomolChandro-l6r,2026-04-12 07:02:06,0,আপন জনই পর করে দেয় দুরে,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=Ugwnn18bMzHyKD6-hhZ4AaABAg,Abandonment,23,bengali
C01268,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@Rezaulreza-d5j,2026-04-12 07:02:06,7,"প্রশাসনিক সহযোগিতা দরকার, এবং কটিন বিচার নরপিশাচ ভাই এর জনতার আদালতে হওয়ার দরকার, জেন এমন যটনা পুনরাবৃত্তি না হয়,",https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgzLzGy6A5-s-gwJzsR4AaABAg,Abandonment,113,bengali
C01269,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@বন্গবাজার,2026-04-12 07:02:06,0,আমি নিজে প্রোতারিত হয়েছি নিজে হাতে বড় করা ভায়ের সাথে...,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgwiUQBWAwq4bNopjGJ4AaABAg,Abandonment,55,bengali
C01270,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@Shopnowbd.online,2026-04-12 07:02:13,0,আমার বাবার সব নিয়েছে তার ই ভাই 😃,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=Ugwpx-lJF9AOnaMW8M94AaABAg,Abandonment,32,bengali
C01271,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@SheikhJovano,2026-04-12 07:02:13,0,আমার চাচা কে জমি দিল করতে পাঠিয়েছিলো।-আমার বাবা দুই ভাই মিলে জমি কিনবে -দলিল করতে আমার চাচাকে পাঠালে -আমার চাচা জমি দিল করে আসেন চাচির নামে -এটাই হলো ভাই -ভাই ভাইয়ের সাথে বেইমান,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=Ugw6lMOmPB6qb63cjD14AaABAg,Abandonment,177,bengali
C01272,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@অরন্যরশখ,2026-04-12 07:02:13,0,"আহ্,ভাই এমন বেইমান হয় কি করে",https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgzdDuOWHJs2nwRB5Mt4AaABAg,Abandonment,29,bengali
C01273,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@BIPLOBWORLD5623,2026-04-12 07:02:13,0,আমি ও ঠকেছি। তাই আর না আপন।,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgykjiSDSrDOqWAvuIl4AaABAg,Abandonment,27,bengali
C01274,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@rockySarkar-m5d,2026-04-12 07:02:13,0,"খুব দু:খজনক।  কিন্তু এমন ছাগলামি কি কেউ করে৷  যতই ভাই হোক,  বোন কিংবা মা বাবা হোক নিজের নামে ত কিছু রাখবে।  এমন আহাম্মকের কাজ কি কেউ করে৷  💔🤦‍♂️",https://www.youtube.com/watch?v=hgggVNTFYx4&lc=Ugzb6UeB-76HjW9uEBZ4AaABAg,Abandonment,144,bengali
C01275,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@stylecroftsourcing,2026-04-12 07:02:13,0,govt interest hole unar sob ferot pawa sombob,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=Ugyww64pjBI0Mn8-_iV4AaABAg,Abandonment,45,latin
C01276,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@MdRubel-d1t1s,2026-04-12 07:02:13,0,অলস মার্কা লোক ব্যবসায়ী মানুষ কখন রাস্তাঘাটে থাকতে পারে না,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=Ugz9PVlhWK2ZteVJB-p4AaABAg,Abandonment,59,bengali
C01277,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@rumonahmed6036,2026-04-12 07:02:13,0,এমন ভাই স্ত্রী সন্তান কে ধিক্কার,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgzzzzngzzPfPxS1AWt4AaABAg,Abandonment,32,bengali
C01278,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@MdMahabubalom-m6o,2026-04-12 07:02:13,0,তারপরে কি হয় অপেক্ষায় রইলাম,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgyVwWvNoBItEeM0jrt4AaABAg,Abandonment,29,bengali
C01279,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@nilufarmuz,2026-04-12 07:02:13,0,ভাইকে আইনের আওতায় আনা হোক।,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=Ugx5ppgskqwrbw8J95l4AaABAg,Abandonment,27,bengali
C01280,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@advocatemunirulislam8658,2026-04-12 07:02:13,1,পৃথী‌বি‌তে সব‌চে‌য়ে বড় শত্রু হ‌লো আপণ ভাই বোন!!!এ‌দের আঘাতের কষ্ট বড়ই ক‌রুন!!,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgzTMxbjDPXGg6zyoDp4AaABAg,Abandonment,79,bengali
C01281,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@mdrejaul7216,2026-04-12 07:02:13,0,আজ আমারও একই অবস্থা।,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgyAvEBeRy78HJJoUB14AaABAg,Abandonment,20,bengali
C01282,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@SikandarAli-dc1fq,2026-04-12 07:02:13,0,"ভদ্রলোক গণিতে কাচা, আর একটা বাণীর কোন অল্টারনেটিভ নেই "" বোকাদের জন্য এই পৃথিবী না"" বিশেষ করে বাংলাদেশের জন্য তো এটা ১০০ থেকে ১০০...",https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgxJjsEfQOcGZqgto2p4AaABAg,Abandonment,131,bengali
C01283,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@rotcb488,2026-04-12 07:02:13,0,প্রশাসনের দৃষ্টি আকর্ষণ করছি আমার জানামতে বর্তমান বাংলাদেশের শত শত পুলিশ অফিসার আছে তাদের মধ্যে একজন যদি হৃদয়বান ব্যক্তি থাকেন এই বাবার মামলাটা একটু নিজের মনে করে দেখে তাকে নিচু পাওনা বুঝিয়ে দিবেন অনুরোধ রইল,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgxjNBbVeiuSsUH8UFh4AaABAg,Abandonment,209,bengali
C01284,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@MdMohahsin,2026-04-12 07:02:13,0,এই যুগে ভাই তো নাম্বার ওয়ান অমানুষের বাচ্চা সবার আগে লিখিত লওয়া উচিত ছিল,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgzubKM2cBPCwLG2DsZ4AaABAg,Abandonment,74,bengali
C01285,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@MDFaisalRidoy,2026-04-12 07:02:13,0,আঙ্কেকে আপনি চিন্তা করবেন না। দুনিয়া ক্ষণস্থায়ী। পরকালে আপনার ফল আপনি পেয়ে যাবেন।,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgxHrWmMLSQpiBQgxZl4AaABAg,Abandonment,81,bengali
C01286,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@pesgammersstarbd8618,2026-04-12 07:02:13,0,ইয়া রব😞,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=Ugys1j17Iqo8QaIhcrh4AaABAg,Abandonment,7,bengali
C01287,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@Ringku-s1j,2026-04-12 07:02:13,0,আমরা কি মানুষ,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgyiLNdV3Q1wiC6nsY54AaABAg,Abandonment,13,bengali
C01288,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@HazratAli-z2f2q,2026-04-12 07:02:20,0,বাবা যার নাই সেই বুজে বাবা কি জিনিস এইরকম ছেলের জন্য দুঃখ জনক,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgwRbXCnKIEzARK9bDp4AaABAg,Abandonment,61,bengali
C01289,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@MdAlif-si7yl,2026-04-12 07:02:20,0,দুঃখ জনক ঘটনা,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgxbxImS4wi-UvkVQCB4AaABAg,Abandonment,13,bengali
C01290,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@SamsungGlaxya26-t8m,2026-04-12 07:02:20,1,সরকারের ওনার পাশে থেকে আইনি সহজগিতা করা উচিত  এমন অনেক মানুষ ই আপনজন এর কাছ থেকে পোতারনার  শিকার ওই ভাই নামের পোতারককে আইনের আওতায় এনে সাজা দেওয়া হোক এবং তার সব কিছু ফিরিয়ে দেওয়া হোক।সরকারের কাছে আবেদন,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgzFjPXEa_5iBpweLQh4AaABAg,Abandonment,205,bengali
C01291,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@AmranHossan-f5k,2026-04-12 07:02:20,0,ছেলেদের যদি আরবি শিক্ষা দিতো তা হলে হয়তো আজ এমন অবস্থা হতো না।,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgyWuVKMD7AKgiMS0rx4AaABAg,Abandonment,62,bengali
C01292,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@SamirMagicShop,2026-04-12 07:02:20,0,"আসলে উনি মানুষিক রুগী.. তাছাড়া এমন হওয়ার কথা না....আপনি স্বাভাবিক বুদ্ধিমান হলে, কেউ সব মেরে খেতে পারবে না...",https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgwRUKaGRphjWEUSyAJ4AaABAg,Abandonment,109,bengali
C01293,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@londaboy2416,2026-04-12 07:02:20,0,আল্লাহ ছারদেয়ছেরেদেয়না,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgyNshWbYdfIm4Gs-kV4AaABAg,Abandonment,22,bengali
C01294,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@mdshahnewazsuny9032,2026-04-12 07:02:20,0,লোকটা মারা গেছে।,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=Ugz4cNhwGFP9cyAu5u54AaABAg,Abandonment,16,bengali
C01295,YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@kibtiamemling4911,2026-04-12 07:02:20,0,"স্ত্রী, সন্তান কে বিশ্বাস না করে তাদের ফকির বানিয়ে ভাইকে সব দিয়েছেন এখন তার ফল ভোগ করেন।",https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgzEIZPOZfhR8BmSFtB4AaABAg,Abandonment,88,bengali
